v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,classLabel
b,23.17,0,NA,0.55173249,0.867817391,0,f,f,0,f,p,NA,0,NA,f,1,yes.
b,35.17,0.00025,u,1.512943353,0.957404934,4.5,t,t,7,f,g,150,1270,1500000,t,1,yes.
a,19.17,0.0008585,u,4.199706453,0.727538444,0.75,t,t,7,f,g,96,0,960000,NA,1,yes.
b,52.5,0.00065,u,-1.866750934,0.758181059,6.29,t,t,15,f,g,0,11202,0,t,1,yes.
b,39.92,0.000621,u,0.52560718,0.932900238,0.04,t,t,1,f,g,200,300,2.00E+06,t,1,yes.
b,21.33,0.00105,u,1.175048747,0.708636696,3,t,f,0,t,g,0,0,0,NA,1,yes.
a,35.75,9.15E-05,u,4.823571458,0.972481694,0.75,t,t,4,f,g,0,1583,0,t,1,yes.
b,67.75,0.00055,u,2.039420858,0.667850771,13,t,t,1,t,g,0,0,0,t,1,yes.
b,32.67,9.00E-04,y,-0.62281752,0.835695548,5.25,t,f,0,t,g,154,0,1540000,f,1,yes.
b,49.5,0.0007585,u,3.671684191,0.86027776,7.585,t,t,15,t,g,0,5000,0,t,1,yes.
b,21,3.00E-04,y,4.304890847,0.929849229,1.085,t,t,8,t,g,160,1,1600000,t,1,yes.
b,28.25,8.75E-05,u,1.819749295,0.999318525,0.96,t,t,3,t,g,396,0,3960000,t,1,yes.
b,34.17,0.000154,u,-4.958535777,0.703049426,1.54,t,t,1,t,g,520,50000,5200000,NA,1,yes.
b,31.92,0.000446,u,-2.706564283,0.689634828,6.04,t,t,3,f,g,311,300,3110000,NA,1,yes.
a,29.5,4.60E-05,u,-3.010413528,0.718097268,0.54,t,t,4,f,g,380,500,3800000,NA,1,yes.
b,23.17,0,u,-0.90574218,0.872462427,0.085,t,f,0,f,g,0,0,0,f,1,yes.
a,18.08,3.75E-05,l,3.090375389,0.787390946,10,f,f,0,t,s,300,0,3.00E+06,f,1,yes.
a,24.75,3.00E-04,u,2.227688015,0.948964838,1.835,t,t,19,f,g,0,500,0,NA,1,yes.
a,20.83,3.00E-04,u,-3.332078566,0.642435359,0.04,t,f,0,f,g,100,0,1.00E+06,f,1,yes.
b,28,2.00E-04,u,-3.128233957,0.780252502,4.165,t,t,2,t,g,181,0,1810000,NA,1,yes.
b,20.42,0.0001835,u,1.320469384,0.647118455,2.25,t,t,1,f,g,100,150,1.00E+06,NA,1,yes.
b,28.67,0.0009335,u,-1.739381845,0.906913146,5.665,t,t,6,f,g,381,168,3810000,t,1,yes.
b,21.92,5.40E-05,y,-0.792436269,0.789245644,0.04,t,t,1,t,g,840,59,8400000,t,1,yes.
b,43.25,3.00E-04,u,-3.495801515,0.676981636,6,t,t,11,f,g,80,0,8.00E+05,NA,1,yes.
b,20.42,7.00E-04,u,-2.295526788,0.860527404,1.625,t,t,3,f,g,200,1391,2.00E+06,NA,1,yes.
b,42,2.05E-05,u,-1.265107442,0.718486086,5.125,t,f,0,f,g,400,0,4.00E+06,NA,1,yes.
a,23.42,7.90E-05,y,-2.277588542,0.69428325,1.5,t,t,2,t,g,80,400,8.00E+05,NA,1,yes.
a,25.17,0.0002875,u,0.924570223,1.008471467,0.875,t,f,0,f,g,360,0,3600000,NA,1,yes.
b,24.83,0.000275,u,-0.77917516,0.77746429,2.25,t,t,6,f,g,NA,600,NA,NA,1,yes.
NA,24.5,0.001275,u,0.80522754,0.850791072,4.75,t,t,2,f,g,73,444,730000,NA,1,yes.
b,37.5,0.0001125,y,-1.938122807,0.834188406,1.5,f,f,0,t,g,431,0,4310000,NA,1,yes.
b,36.75,1.25E-05,y,2.462988831,0.869590041,1.5,f,f,0,t,g,232,113,2320000,f,1,yes.
b,28.25,0.000504,y,3.212976041,0.758752908,1.5,t,t,8,t,g,144,7,1440000,t,1,yes.
b,32.75,0.00015,u,0.212209658,0.881686814,5.5,t,t,3,t,g,0,0,0,t,1,yes.
a,17.83,0.0011,u,-0.010784524,0.692820015,1,t,t,11,f,g,0,3000,0,NA,1,yes.
a,22.83,0.000229,u,-1.490693141,1.028404146,2.29,t,t,7,t,g,140,2384,1400000,t,1,yes.
b,13.75,4.00E-04,y,-3.15432105,0.98594239,1.75,t,t,2,t,g,120,1000,1200000,NA,1,yes.
a,41,0.000204,y,4.038595245,0.842314357,0.125,t,t,23,t,g,455,1236,4550000,NA,1,yes.
b,23.08,0.00115,u,-3.298655399,0.922085727,2.125,t,t,11,t,g,290,284,2900000,NA,1,yes.
b,20.17,0.0005625,u,0.961678796,0.825688836,1.71,t,f,0,f,s,120,0,1200000,NA,1,yes.
a,50.08,0.001254,u,3.457397285,0.788906724,2.29,t,t,3,t,g,156,0,1560000,NA,1,yes.
b,27,7.50E-05,u,-2.968649934,0.789470341,4.25,t,t,3,t,g,312,150,3120000,t,1,yes.
b,38.17,0.0010125,u,-3.159751315,0.734218567,2.5,t,t,6,f,g,520,196,5200000,t,1,yes.
b,27,0.00015,y,-4.583950574,0.801866558,0.375,t,f,0,t,g,260,1065,2600000,NA,1,yes.
b,41.17,0.000404,u,0.964570092,0.878298576,7,t,t,8,f,g,320,0,3200000,t,1,yes.
a,65.17,0.0014,u,-1.107323382,0.73915818,0,t,t,11,t,g,0,1400,0,NA,1,yes.
b,37.58,0,NA,-1.613343959,0.934462421,0,f,f,0,f,p,NA,0,NA,NA,1,yes.
b,23.25,0.00015,u,2.352123247,0.732532305,2.375,t,t,3,t,g,0,582,0,NA,1,yes.
b,21.83,0.0011,u,1.555241023,0.632214176,0.29,t,t,6,f,g,121,0,1210000,NA,1,yes.
b,26,1.00E-04,u,3.977847842,0.762763527,1.75,t,f,0,t,g,280,0,2800000,NA,1,yes.
b,31.67,8.30E-05,u,1.330793258,0.793853958,1.335,t,t,8,t,g,303,3290,3030000,t,1,yes.
a,49.83,0.0013585,u,0.712570441,0.810596689,8.5,t,f,0,t,g,0,0,0,NA,1,yes.
a,47.42,8.00E-04,u,-4.306924988,0.646247275,6.5,t,t,6,f,g,375,51100,3750000,t,1,yes.
b,51.33,0.001,u,-3.330745175,0.698013429,0,t,t,11,f,g,0,1249,0,NA,1,yes.
a,18.92,9.00E-04,u,0.244932638,0.742525331,0.75,t,t,2,f,g,88,591,880000,NA,1,yes.
a,28.42,0.00035,u,0.771963145,0.976720315,0.835,t,f,0,f,s,280,0,2800000,f,1,yes.
b,56.75,0.001225,u,2.042297805,0.771818315,1.25,t,t,4,t,g,200,0,2.00E+06,NA,1,yes.
a,58.42,0.0021,u,-0.810754655,0.682251227,10,t,t,13,f,g,0,6700,0,NA,1,yes.
b,48.33,0.0012,u,2.306361925,0.954706888,16,t,f,0,f,s,110,0,1100000,f,1,yes.
b,33.17,1.00E-04,u,0.529524733,1.0137883,0.75,t,t,7,t,g,340,4071,3400000,NA,1,yes.
a,22.42,0.0005665,u,4.309947838,0.786170212,2.585,t,t,7,f,g,129,3257,1290000,t,1,yes.
a,18.83,0.000954,u,-1.098528458,1.138231257,0.085,t,f,0,f,g,100,0,1.00E+06,NA,1,yes.
b,48.58,2.05E-05,y,-3.523532029,0.754935824,0.25,t,t,11,f,g,380,2732,3800000,NA,1,yes.
b,26.75,0.0001125,u,-4.261919416,0.934775723,1.25,t,f,0,f,g,0,5298,0,f,1,yes.
b,64.08,0.002,u,-3.706718471,0.634416403,17.5,t,t,9,t,g,0,1000,0,t,1,yes.
b,20.17,0.000925,u,-1.947653473,0.769804279,1.665,t,t,3,t,g,40,28,4.00E+05,NA,1,yes.
b,25.67,0.00125,u,-0.635485537,0.778983493,1.21,t,t,67,t,g,140,258,1400000,NA,1,yes.
b,22.67,0.00105,u,-4.050348171,0.951004719,1.335,t,f,0,f,g,100,0,1.00E+06,NA,1,yes.
b,31.33,0.00195,u,0.188681306,0.946141006,7,t,t,16,f,g,0,5000,0,t,1,yes.
b,56.42,0.0028,y,1.842298228,0.76589939,28.5,t,t,40,f,g,0,15,0,t,1,yes.
a,24.75,0.00125,u,3.576003269,0.757361719,1.5,t,t,12,t,g,120,567,1200000,NA,1,yes.
a,24.08,5.00E-05,u,0.02326716,0.780891955,1.25,t,t,1,f,g,0,678,0,NA,1,yes.
b,28.33,5.00E-04,u,2.144066812,0.716246586,11,t,f,0,t,g,70,0,7.00E+05,f,1,yes.
a,26.92,0.00135,u,-1.261448134,0.776181124,5,t,t,2,f,g,0,5000,0,NA,1,yes.
b,27.67,0.001375,u,-3.32652346,0.725504533,5.75,t,f,0,t,g,487,500,4870000,NA,1,yes.
b,38.67,2.10E-05,u,1.942344578,0.649256846,0.085,t,f,0,t,g,280,0,2800000,f,1,yes.
a,32.17,0.000146,u,-3.455676225,0.98671092,1.085,t,t,16,f,g,120,2079,1200000,NA,1,yes.
b,32.67,0.00055,u,-2.660689352,0.818367394,5.5,t,t,12,t,g,408,1000,4080000,t,1,yes.
b,48.75,0.00085,u,-3.084144224,0.851797056,12.5,t,t,9,f,g,181,1655,1810000,t,1,yes.
b,21,0.000479,y,2.672325564,0.779284051,2.25,t,t,1,t,g,80,300,8.00E+05,NA,1,yes.
b,48.17,0.0007625,u,-2.096199354,0.791285169,15.5,t,t,12,f,g,0,790,0,NA,1,yes.
b,39.33,0.0005875,u,2.158451171,0.877035814,10,t,t,14,t,g,399,0,3990000,t,1,yes.
a,25.08,0.000254,y,1.006130357,1.123098283,0.25,t,f,0,t,g,370,0,3700000,NA,1,yes.
b,23.25,4.00E-04,u,0.871718805,0.884400132,0.25,t,f,0,t,g,160,0,1600000,NA,1,yes.
a,30.67,0.0012,u,3.278132181,0.662195852,2,t,t,1,f,g,220,19,2200000,NA,1,yes.
b,19.17,0,y,-3.742145328,0.772211018,0,f,f,0,t,s,500,1,5.00E+06,NA,1,yes.
NA,20.08,1.25E-05,u,-0.847810116,0.87596967,1,f,t,1,f,g,240,768,2400000,t,1,yes.
b,36.67,0.000325,u,2.905801851,1.085544472,9,t,f,0,t,g,102,639,1020000,NA,1,yes.
b,23.17,0.0011125,u,-1.742635611,0.822063775,0.46,t,t,1,f,g,100,0,1.00E+06,t,1,yes.
a,15.83,5.85E-05,u,4.80179511,0.960433192,1.5,t,t,2,f,g,100,0,1.00E+06,t,1,yes.
b,16.08,7.50E-05,u,-4.787874464,0.761073758,1.75,t,t,5,t,g,352,690,3520000,t,1,yes.
a,47,0.0013,u,4.317725147,0.70655748,5.165,t,t,9,t,g,0,0,0,t,1,yes.
a,71.58,0,NA,-1.772239334,0.880186458,0,f,f,0,f,p,NA,0,NA,NA,1,yes.
a,21.25,0.0002335,u,2.898629771,0.717806292,0.5,t,t,4,f,s,80,0,8.00E+05,NA,1,yes.
b,65.42,0.0011,u,-3.062374387,0.807807076,20,t,t,7,t,g,22,0,220000,NA,1,yes.
b,20.5,0.0002415,u,-0.632237087,0.799111709,2,t,t,11,t,g,200,3000,2.00E+06,NA,1,yes.
b,55.92,0.00115,u,2.500526763,0.936578942,5,t,t,5,f,g,0,8851,0,NA,1,yes.
b,34.92,0.00025,u,3.079995296,0.8493303,0,t,f,0,t,g,239,200,2390000,f,1,yes.
b,56.58,0.00185,u,0.584053553,0.699698299,15,t,t,17,t,g,0,0,0,t,1,yes.
b,25.17,6.00E-04,u,-4.945776362,0.580847766,1,t,t,3,f,g,0,0,0,NA,1,yes.
b,25.08,0.000171,u,3.722553821,0.787293935,1.665,t,t,1,t,g,395,20,3950000,NA,1,yes.
b,57.83,0.000704,u,-3.146320491,0.634183704,14,t,t,6,t,g,360,1332,3600000,NA,1,yes.
b,34.92,5.00E-04,u,-4.761298888,0.621145573,7.5,t,t,6,t,g,0,1000,0,NA,1,yes.
b,33.58,0.000275,u,-0.084714843,0.673930856,4.25,t,t,6,f,g,204,0,2040000,NA,1,yes.
a,22.92,0.0011585,u,3.05273084,0.793796906,0.04,t,f,0,f,g,80,1349,8.00E+05,NA,1,yes.
a,24.5,5.00E-05,u,-2.580490904,0.610268967,1.5,t,f,0,f,g,280,824,2800000,NA,1,yes.
b,20.25,0.000996,u,1.54032415,0.933420855,0,t,f,0,f,g,0,0,0,NA,1,yes.
b,18.5,2.00E-04,u,-0.186063617,0.770394381,1.5,t,t,2,f,g,120,300,1200000,NA,1,yes.
b,25.17,0.00035,u,4.166793812,0.855588717,0.625,t,t,7,f,g,0,7059,0,t,1,yes.
b,44.33,5.00E-05,u,-1.709385701,0.79175043,5,t,f,0,t,g,320,0,3200000,NA,1,yes.
b,18.08,0.00055,u,-3.861665591,0.782443203,0.5,t,f,0,f,g,80,0,8.00E+05,NA,1,yes.
a,60.58,0.00165,u,-3.257168045,0.83267695,11,t,f,0,t,g,21,10561,210000,NA,1,yes.
b,41.5,0.000154,u,3.088251941,0.631452434,3.5,f,f,0,f,g,216,0,2160000,NA,1,yes.
a,25.75,5.00E-05,u,-4.665246727,0.915219459,0.875,t,f,0,t,g,491,0,4910000,NA,1,yes.
b,29.25,0.001479,u,-2.121914304,0.77572948,5.04,t,t,5,t,g,168,0,1680000,t,1,yes.
a,36,1.00E-04,u,-2.29398354,0.852860195,2,t,t,11,f,g,0,456,0,t,1,yes.
b,31.67,0.0016165,u,-1.451035733,0.751205639,3,t,t,9,f,g,250,730,2500000,t,1,yes.
b,60.08,0.00145,u,-1.794837369,0.632347075,18,t,t,15,t,g,0,1000,0,t,1,yes.
b,22.33,0.0011,u,-2.946583072,0.978394486,2,t,t,1,f,g,80,278,8.00E+05,NA,1,yes.
b,40,0.00065,u,-1.707947403,0.841820763,3.5,t,t,1,f,g,0,500,0,NA,1,yes.
b,35.17,0.0025125,u,4.575752609,0.724555209,1.625,t,t,1,t,g,515,500,5150000,NA,1,yes.
b,41.33,0,u,0.82195726,1.111391898,15,t,f,0,f,g,0,0,0,NA,1,yes.
a,20.75,0.0010335,u,-4.031043551,0.658766274,0.335,t,t,1,t,g,80,50,8.00E+05,t,1,yes.
b,32.08,4.00E-04,u,2.894591074,0.932496768,2.5,t,f,0,t,g,360,0,3600000,NA,1,yes.
b,NA,4.00E-04,u,-2.628421681,0.951555223,5,t,t,3,t,g,290,2279,2900000,t,1,yes.
b,23.92,0.00015,u,4.756639493,0.757868984,1.875,t,t,6,f,g,200,327,2.00E+06,t,1,yes.
a,23.25,0.0005875,u,1.590492909,0.966050976,3.17,t,t,10,f,g,120,245,1200000,NA,1,yes.
a,46.67,4.60E-05,u,1.778342589,1.106074908,0.415,t,t,11,t,g,440,6,4400000,NA,1,yes.
a,25,0.001233,u,0.703718695,0.756750222,3.5,t,t,6,f,g,400,458,4.00E+06,t,1,yes.
b,25.5,3.75E-05,u,2.596330284,0.724786209,0.25,t,t,3,f,g,260,15108,2600000,t,1,yes.
a,18.75,0.00075,u,-1.877649568,0.796981169,2.71,t,t,5,f,g,NA,26726,NA,t,1,yes.
a,23.5,9.00E-04,u,-2.439148026,0.852848976,8.5,t,t,5,t,g,120,0,1200000,t,1,yes.
b,34.17,0.000917,u,-2.82346467,0.717691514,4.5,t,t,12,t,g,0,221,0,NA,1,yes.
b,27.83,0.000154,u,-1.594814134,0.822551737,3.75,t,t,5,t,g,100,3,1.00E+06,NA,1,yes.
a,36.75,0.0005125,u,3.185180866,0.783339174,5,t,f,0,t,g,0,4000,0,f,1,yes.
a,47.25,7.50E-05,u,-1.076103533,0.768221546,2.75,t,t,1,f,g,333,892,3330000,NA,1,yes.
a,33.67,3.75E-05,u,0.773600792,0.733975465,0.375,f,f,0,f,g,300,44,3.00E+06,NA,1,yes.
b,45,0.00085,u,1.134790806,0.889729255,14,t,t,1,t,g,88,2000,880000,t,1,yes.
b,33.17,0.000104,u,-4.22900151,0.994124688,6.5,t,f,0,t,g,164,31285,1640000,NA,1,yes.
a,25,8.75E-05,u,-3.221849119,0.870486714,1.04,t,f,0,t,g,160,5860,1600000,f,1,yes.
b,26.67,0.000175,y,4.59761854,0.826086103,1,t,t,5,t,g,160,5777,1600000,NA,1,yes.
b,48.5,0.000425,u,-4.99406643,0.747475354,0.125,t,f,0,t,g,225,0,2250000,NA,1,yes.
b,37.42,0.000204,u,-2.463656797,0.994612011,0.04,t,f,0,t,g,400,5800,4.00E+06,NA,1,yes.
b,18,1.65E-05,u,2.056816723,1.024198114,0.21,f,f,0,f,g,200,40,2.00E+06,f,1,yes.
a,56.5,0.0016,u,1.747778049,0.57472928,0,t,t,15,f,g,0,247,0,t,1,yes.
b,25.75,5.00E-05,u,-3.49244565,0.984074456,1.46,t,t,5,t,g,312,0,3120000,t,1,yes.
a,22.58,0.001075,u,3.698709644,0.823426655,0.415,t,t,5,t,g,0,560,0,NA,1,yes.
b,33.17,0.000304,y,4.168323318,0.963631863,2.04,t,t,1,t,g,180,18027,1800000,t,1,yes.
b,32,0.000175,y,-3.719440158,0.731449125,0.04,t,f,0,t,g,393,0,3930000,NA,1,yes.
a,40.83,0.001,u,-1.770735737,0.784832657,1.75,t,f,0,f,g,29,837,290000,NA,1,yes.
b,59.67,0.000154,u,4.877907087,0.859768135,0.125,t,f,0,t,g,260,0,2600000,f,1,yes.
b,42.5,0.0004915,y,3.488714986,0.831549139,3.165,t,f,0,t,g,52,1442,520000,NA,1,yes.
a,28.08,0.0015,y,-2.222380529,0.728488245,0,t,f,0,f,g,0,13212,0,NA,1,yes.
a,37.75,0.00055,u,4.688900511,0.742887467,0.125,t,f,0,t,g,228,0,2280000,f,1,yes.
b,53.92,0.0009625,u,4.226904057,0.582125118,8.665,t,t,5,f,g,0,0,0,NA,1,yes.
b,47.67,2.90E-05,u,0.760533144,0.856381535,15,t,t,20,f,g,0,15000,0,t,1,yes.
b,23.25,1.00E-04,u,1.126116205,0.873298587,0.835,t,f,0,f,s,300,0,3.00E+06,f,1,yes.
b,22.67,0.000254,y,2.846451099,0.663025136,2.585,t,f,0,f,g,0,0,0,f,1,yes.
b,54.58,0.0009415,u,3.896130412,0.962113165,14.415,t,t,11,t,g,30,300,3.00E+05,NA,1,yes.
b,34.25,3.00E-04,u,-0.528628528,0.885135792,7.415,t,f,0,t,g,0,0,0,NA,1,yes.
b,27.58,0.000204,y,-2.684653976,0.903761573,2,t,t,3,t,g,370,560,3700000,NA,1,yes.
a,46,4.00E-04,u,-2.234922594,0.716585718,0,t,f,0,f,g,100,960,1.00E+06,NA,1,yes.
a,60.92,5.00E-04,u,0.104132115,0.825473172,4,t,t,4,f,g,0,99,0,t,1,yes.
a,47.42,3.00E-04,u,-0.385334988,0.853535772,13.875,t,t,2,t,g,519,1704,5190000,NA,1,yes.
b,37.33,0.00065,u,4.076270992,0.916744559,4.25,t,t,12,t,g,93,0,930000,NA,1,yes.
a,25.58,0,NA,2.675889672,0.780263897,0,f,f,0,f,p,NA,0,NA,NA,1,yes.
a,20.42,8.35E-05,u,-3.748529078,1.006147505,1.585,t,t,1,f,g,0,0,0,t,1,yes.
a,44.17,0.0006665,u,-2.508854906,0.970643682,7.375,t,t,3,t,g,0,0,0,t,1,yes.
b,34.75,0.0015,u,1.925102493,0.929962655,5.375,t,t,9,t,g,0,134,0,NA,1,yes.
b,20.5,0.001,y,-2.063006938,0.769236386,2.5,t,f,0,f,s,40,0,4.00E+05,NA,1,yes.
b,22.67,1.65E-05,u,-3.214801452,0.879609605,2.25,f,f,0,t,s,0,0,0,NA,1,yes.
b,22.08,8.30E-05,u,2.108568344,0.815891921,2.165,f,f,0,t,g,128,0,1280000,NA,1,yes.
b,42.83,0.0004625,u,-3.369360371,0.929693479,4.58,t,f,0,f,s,0,0,0,NA,1,yes.
a,18.92,0.000925,y,-0.120454824,0.837195728,1,t,t,4,t,g,80,500,8.00E+05,t,1,yes.
a,20.67,3.00E-04,u,-3.132965609,0.96328284,0.165,t,t,3,f,g,100,6,1.00E+06,NA,1,yes.
a,32.33,5.40E-05,u,0.889284988,0.782463653,0.04,t,f,0,f,g,440,11177,4400000,f,1,yes.
b,28.92,0.0015,u,-3.68832679,0.708253624,5.335,t,t,11,f,g,0,2283,0,NA,1,yes.
a,52.83,0.0015,u,1.709632718,0.536656592,5.5,t,t,14,f,g,0,2200,0,NA,1,yes.
a,20.67,0.0001835,u,-1.642705712,0.887290543,2.085,t,t,5,f,g,220,2503,2200000,NA,1,yes.
b,36.25,5.00E-04,u,3.155600261,0.810206979,2.5,t,t,6,f,g,0,367,0,NA,1,yes.
a,20.33,0.001,u,0.641280175,0.81624495,1,t,t,4,f,g,50,1465,5.00E+05,NA,1,yes.
b,25.75,7.50E-05,u,4.502836054,0.882236853,0.25,t,f,0,f,g,349,23,3490000,f,1,yes.
a,28.17,3.75E-05,u,-3.715142338,0.755233383,0.585,t,t,4,f,g,80,0,8.00E+05,t,1,yes.
b,23.92,6.65E-05,u,-0.279803982,0.713643209,0.165,f,f,0,f,g,100,0,1.00E+06,NA,1,yes.
b,56,0.00125,u,2.749150519,0.636596264,8,t,f,0,t,g,24,2028,240000,NA,1,yes.
a,20.75,0.001025,u,-1.305722198,0.739991796,0.71,t,t,2,t,g,49,0,490000,t,1,yes.
a,30.5,0.00065,u,0.919049927,0.885999807,4,t,t,7,t,g,0,3065,0,t,1,yes.
a,45.83,0.00105,u,-4.61144669,0.634517828,5,t,t,7,t,g,0,0,0,t,1,yes.
b,39,5.00E-04,u,-1.87859697,0.777387158,3.5,t,t,10,t,g,0,0,0,t,1,yes.
b,22.08,0.0011,u,-0.166260453,0.973850084,0.665,t,f,0,f,g,100,0,1.00E+06,NA,1,yes.
b,28.25,0.0005125,u,-2.079855131,0.861709313,4.75,t,t,2,f,g,420,7,4200000,NA,1,yes.
a,18.83,0.0004415,y,-3.782057816,0.827576266,3,t,f,0,f,g,240,0,2400000,f,1,yes.
a,28.67,0.000104,u,-0.10358935,0.811414039,2.5,t,t,5,t,g,300,1430,3.00E+06,NA,1,yes.
a,22.5,0.000846,y,0.022095612,0.813474023,2.46,f,f,0,f,g,164,0,1640000,f,1,yes.
b,NA,0.00105,u,-1.238502245,0.898092069,6.5,t,f,0,f,g,0,0,0,f,1,yes.
a,28.5,0.000304,y,1.467304656,0.547188413,2.54,t,t,1,f,g,70,0,7.00E+05,NA,1,yes.
b,19.17,0.00095,u,-0.438652602,0.774597119,1.5,t,f,0,f,g,120,2206,1200000,NA,1,yes.
a,21.5,6.00E-04,u,-0.478979151,0.910231383,2.5,t,t,3,f,g,80,918,8.00E+05,t,1,yes.
b,17.5,0.0022,l,-0.182400488,0.683464671,0,f,f,0,t,p,450,100000,4500000,f,1,yes.
b,26.67,0.000271,y,2.173676258,0.891982853,5.25,t,t,1,f,g,211,0,2110000,NA,1,yes.
b,34.42,0.000425,u,-0.601220869,0.839987147,3.25,t,t,2,f,g,274,610,2740000,t,1,yes.
b,73.42,0.001775,u,3.682181931,0.978956851,0,t,f,0,t,g,0,0,0,f,1,yes.
a,23,0.001175,u,3.851084833,0.805410742,0.5,t,t,2,t,g,300,551,3.00E+06,NA,1,yes.
b,23.08,0.00025,u,-4.802453478,0.735965663,1.085,t,t,11,t,g,60,2184,6.00E+05,NA,1,yes.
b,19.42,0.00065,u,0.223871057,0.824693189,1.46,t,t,7,f,g,80,2954,8.00E+05,t,1,yes.
b,23.33,0.0011625,y,2.174602067,0.624581787,0.835,t,f,0,t,g,160,300,1600000,NA,1,yes.
b,42.17,0.000504,u,1.396353671,0.595003955,12.75,t,f,0,t,g,92,0,920000,NA,1,yes.
b,21.25,0.00015,u,0.595049805,0.943209441,1.5,f,f,0,f,g,150,8,1500000,NA,1,yes.
b,34.17,0.000525,u,-1.289290097,0.890776133,0.085,f,f,0,t,g,290,6,2900000,NA,1,yes.
a,47.75,8.00E-04,u,3.869837841,0.516607851,7.875,t,t,6,t,g,0,1260,0,t,1,yes.
a,44.33,0,u,1.259408437,0.724213105,2.5,t,f,0,f,g,0,0,0,NA,1,yes.
b,39.5,0.000425,u,-0.027912494,0.78688426,6.5,t,t,16,f,g,117,1210,1170000,t,1,yes.
a,41.17,0.00065,u,-0.988636822,0.775965408,0.5,t,t,3,t,g,145,0,1450000,NA,1,yes.
b,29.92,0.0001835,u,-2.150165427,1.020601207,4.335,t,f,0,f,g,260,200,2600000,f,1,yes.
b,23.17,0,NA,0.30671522,0.901568559,0,f,f,0,f,p,NA,0,NA,f,1,yes.
b,35.17,0.00025,u,-0.650652649,0.831338538,4.5,t,t,7,f,g,150,1270,1500000,t,1,yes.
a,19.17,0.0008585,u,1.534290235,0.715271434,0.75,t,t,7,f,g,96,0,960000,NA,1,yes.
b,52.5,0.00065,u,0.055063143,0.923221174,6.29,t,t,15,f,g,0,11202,0,t,1,yes.
b,39.92,0.000621,u,1.279055867,0.57786379,0.04,t,t,1,f,g,200,300,2.00E+06,t,1,yes.
b,21.33,0.00105,u,-0.035481716,0.846896264,3,t,f,0,t,g,0,0,0,NA,1,yes.
a,35.75,9.15E-05,u,-2.68358272,0.740188621,0.75,t,t,4,f,g,0,1583,0,t,1,yes.
b,67.75,0.00055,u,-2.397307123,0.855770908,13,t,t,1,t,g,0,0,0,t,1,yes.
b,32.67,9.00E-04,y,2.647787898,0.652633399,5.25,t,f,0,t,g,154,0,1540000,f,1,yes.
b,49.5,0.0007585,u,-4.818916603,0.478541507,7.585,t,t,15,t,g,0,5000,0,t,1,yes.
b,21,3.00E-04,y,-3.674697373,0.958848737,1.085,t,t,8,t,g,160,1,1600000,t,1,yes.
b,28.25,8.75E-05,u,-1.707827998,0.98588771,0.96,t,t,3,t,g,396,0,3960000,t,1,yes.
b,34.17,0.000154,u,-0.088006647,0.805243642,1.54,t,t,1,t,g,520,50000,5200000,NA,1,yes.
b,31.92,0.000446,u,-3.661695458,0.640812477,6.04,t,t,3,f,g,311,300,3110000,NA,1,yes.
a,29.5,4.60E-05,u,3.501649916,0.708769887,0.54,t,t,4,f,g,380,500,3800000,NA,1,yes.
b,23.17,0,u,0.115721966,0.674435471,0.085,t,f,0,f,g,0,0,0,f,1,yes.
a,18.08,3.75E-05,l,2.463832644,0.655224816,10,f,f,0,t,s,300,0,3.00E+06,f,1,yes.
a,24.75,3.00E-04,u,-1.116555685,0.741620399,1.835,t,t,19,f,g,0,500,0,NA,1,yes.
a,20.83,3.00E-04,u,0.247796518,0.72244653,0.04,t,f,0,f,g,100,0,1.00E+06,f,1,yes.
b,28,2.00E-04,u,1.731447414,0.898914634,4.165,t,t,2,t,g,181,0,1810000,NA,1,yes.
b,20.42,0.0001835,u,-3.610705631,0.815482345,2.25,t,t,1,f,g,100,150,1.00E+06,NA,1,yes.
b,28.67,0.0009335,u,-0.367180509,0.644997961,5.665,t,t,6,f,g,381,168,3810000,t,1,yes.
b,21.92,5.40E-05,y,-4.458455534,0.745002513,0.04,t,t,1,t,g,840,59,8400000,t,1,yes.
b,43.25,3.00E-04,u,2.526025602,0.653133109,6,t,t,11,f,g,80,0,8.00E+05,NA,1,yes.
b,20.42,7.00E-04,u,3.266747023,1.155391064,1.625,t,t,3,f,g,200,1391,2.00E+06,NA,1,yes.
b,42,2.05E-05,u,3.784228896,0.901223598,5.125,t,f,0,f,g,400,0,4.00E+06,NA,1,yes.
a,23.42,7.90E-05,y,-0.178682322,0.89100844,1.5,t,t,2,t,g,80,400,8.00E+05,NA,1,yes.
a,25.17,0.0002875,u,-2.605516235,0.944769119,0.875,t,f,0,f,g,360,0,3600000,NA,1,yes.
b,24.83,0.000275,u,-4.323078324,0.81180905,2.25,t,t,6,f,g,NA,600,NA,NA,1,yes.
NA,24.5,0.001275,u,-0.690153486,0.7042195,4.75,t,t,2,f,g,73,444,730000,NA,1,yes.
b,37.5,0.0001125,y,0.250328111,0.683615019,1.5,f,f,0,t,g,431,0,4310000,NA,1,yes.
b,36.75,1.25E-05,y,-4.50513355,0.853916457,1.5,f,f,0,t,g,232,113,2320000,f,1,yes.
b,28.25,0.000504,y,-1.683079069,0.999533998,1.5,t,t,8,t,g,144,7,1440000,t,1,yes.
